,0,1,2,3,4,5,6,7,8
33,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0695,0.0,0.0,0.0,0.0,0.0,1.33911e-05,0.0,0.0
70,0.0705,1.33911e-05,0.0,1.33911e-05,0.0,0.0,0.0,1.33911e-05,0.0
71,0.0715,1.33911e-05,4.01734e-05,6.69557e-05,1.33911e-05,4.01734e-05,5.35646e-05,2.67823e-05,2.67823e-05
72,0.0725,8.03469e-05,0.000107129,0.000187476,0.000174085,0.00012052,0.000200867,0.00012052,0.000133911
73,0.0735,0.000200867,0.000307996,0.000428517,0.000482081,0.000482081,0.000321387,0.000415125,0.000455299
74,0.0745,0.00108468,0.00135251,0.00112486,0.00107129,0.0010579,0.00104451,0.00141946,0.00112486
75,0.0755,0.00227649,0.00305318,0.00299962,0.00303979,0.003629,0.00357544,0.00267823,0.00270501
76,0.0765,0.00575819,0.00768652,0.00808825,0.007566,0.00724461,0.0080213,0.00735174,0.00719104
77,0.0775,0.0126278,0.0163774,0.0155605,0.0165782,0.0169934,0.0162569,0.0161363,0.016364
78,0.0785,0.025095,0.0325003,0.0324735,0.0320852,0.0324601,0.032661,0.031804,0.0319379
79,0.0795,0.0467753,0.0597781,0.0584122,0.0582649,0.0581176,0.0586532,0.0573141,0.0587068
80,0.0805,0.082543,0.0961082,0.0969385,0.0966841,0.0971795,0.093497,0.0966171,0.096135
81,0.0815,0.125944,0.142736,0.142937,0.143955,0.1435,0.139629,0.142147,0.141799
82,0.0825,0.174272,0.195444,0.190958,0.193462,0.194038,0.189994,0.191895,0.190663
83,0.0835,0.22386,0.234559,0.232885,0.234385,0.234934,0.233742,0.234921,0.235323
84,0.0845,0.253267,0.260739,0.259654,0.259802,0.257686,0.257244,0.258797,0.255704
85,0.0855,0.261489,0.26165,0.261355,0.259949,0.257806,0.259962,0.259105,0.263216
86,0.0865,0.245152,0.234626,0.238175,0.23468,0.237653,0.240545,0.237974,0.235818
87,0.0875,0.210308,0.194814,0.194828,0.194413,0.195163,0.196743,0.198309,0.197894
88,0.0885,0.167737,0.151106,0.151467,0.154842,0.15365,0.154761,0.152257,0.153436
89,0.0895,0.126453,0.111816,0.113677,0.110544,0.112378,0.112164,0.112392,0.114749
90,0.0905,0.0934434,0.0807218,0.0811102,0.0808022,0.0807218,0.0825966,0.0827037,0.0807888
91,0.0915,0.0658175,0.0612109,0.0605949,0.0596709,0.0591889,0.0612243,0.0597379,0.0593362
92,0.0925,0.0504846,0.0501231,0.0508864,0.0501097,0.0493732,0.0499088,0.0497883,0.0495205
93,0.0935,0.0468824,0.0533369,0.0522121,0.0519041,0.0505114,0.0522656,0.0501364,0.0516496
94,0.0945,0.0527745,0.0739593,0.073196,0.0703035,0.0716025,0.0687635,0.0676119,0.069326
95,0.0955,0.079597,0.127577,0.120534,0.115512,0.118833,0.113008,0.11424,0.114106
96,0.0965,0.13276,0.217392,0.208835,0.200506,0.202046,0.198925,0.197613,0.194908
97,0.0975,0.208286,0.350138,0.337577,0.326382,0.32274,0.31741,0.320838,0.312442
98,0.0985,0.297685,0.514314,0.499597,0.474435,0.469239,0.463173,0.467927,0.454589
99,0.0995,0.393338,0.696045,0.678355,0.644127,0.635624,0.631192,0.633937,0.609752
100,0.1005,0.479497,0.871415,0.849146,0.80154,0.791604,0.77986,0.78748,0.755528
101,0.1015,0.528214,0.999475,0.980366,0.918512,0.902094,0.896818,0.902148,0.867639
102,0.1025,0.536597,1.08878,1.05747,1.00107,0.975009,0.96194,0.975706,0.932787
103,0.1035,0.529486,1.14553,1.09015,1.03599,0.996636,0.985776,0.998979,0.958123
104,0.1045,0.518947,1.15733,1.11413,1.04491,1.02124,1.01027,1.01849,0.972063
105,0.1055,0.513283,1.17505,1.1207,1.06259,1.02473,1.01941,1.01793,0.97513
106,0.1065,0.518438,1.18903,1.12961,1.06162,1.03906,1.02535,1.03361,0.981879
107,0.1075,0.526151,1.18751,1.12443,1.06105,1.03465,1.02113,1.0277,0.988548
108,0.1085,0.543118,1.1746,1.1148,1.05565,1.03081,1.02261,1.02035,0.981732
109,0.1095,0.543185,1.15732,1.10034,1.04024,1.0137,1.00775,1.01001,0.974755
110,0.1105,0.557165,1.13799,1.07989,1.02307,0.997185,0.988936,0.992605,0.957494
111,0.1115,0.567785,1.1041,1.04496,1.00213,0.974005,0.967095,0.964658,0.933965
112,0.1125,0.573409,1.07697,1.01864,0.972519,0.952767,0.939844,0.944946,0.905349
113,0.1135,0.578377,1.03776,0.982696,0.937059,0.920079,0.906259,0.912473,0.871764
114,0.1145,0.569633,0.992793,0.940956,0.9003,0.881218,0.876531,0.879249,0.845878
115,0.1155,0.560352,0.947397,0.897716,0.862899,0.848075,0.842491,0.835085,0.809548
116,0.1165,0.548448,0.909674,0.857971,0.816726,0.804339,0.799465,0.797108,0.770701
117,0.1175,0.531709,0.862591,0.812909,0.780998,0.759117,0.756024,0.753064,0.731585
118,0.1185,0.508984,0.828068,0.771035,0.736084,0.726604,0.718435,0.716212,0.689738
119,0.1195,0.495231,0.781922,0.740383,0.701388,0.679239,0.683417,0.67166,0.660692
120,0.1205,0.479898,0.740972,0.708325,0.666357,0.649752,0.646096,0.645748,0.630187
121,0.1215,0.475091,0.71798,0.680659,0.638409,0.622742,0.622903,0.610984,0.600057
122,0.1225,0.459745,0.692483,0.661616,0.616769,0.600954,0.605159,0.598035,0.578872
123,0.1235,0.458352,0.673615,0.635825,0.601303,0.589652,0.58376,0.576462,0.566338
124,0.1245,0.453103,0.659059,0.625125,0.580171,0.576408,0.569231,0.564731,0.551729
125,0.1255,0.454978,0.639923,0.614774,0.574976,0.567195,0.560634,0.558933,0.548555
126,0.1265,0.453518,0.630562,0.608748,0.563513,0.562482,0.556991,0.551702,0.537681
127,0.1275,0.463588,0.627429,0.599347,0.560727,0.553751,0.553309,0.545703,0.536235
128,0.1285,0.459785,0.616823,0.597526,0.555358,0.543493,0.546011,0.541766,0.537119
129,0.1295,0.458486,0.613489,0.589023,0.554809,0.543747,0.54198,0.538525,0.529553
130,0.1305,0.456317,0.611038,0.591366,0.551273,0.542422,0.540922,0.53503,0.530557
131,0.1315,0.459048,0.612029,0.584457,0.551407,0.533195,0.538297,0.531977,0.522991
132,0.1325,0.449273,0.609565,0.580533,0.547001,0.533235,0.537038,0.524625,0.527424
133,0.1335,0.447505,0.609244,0.585059,0.545984,0.530062,0.533356,0.522924,0.525294
134,0.1345,0.44326,0.60832,0.586291,0.544243,0.534561,0.529526,0.524946,0.517648
135,0.1355,0.442604,0.613502,0.586934,0.54676,0.539784,0.535512,0.528455,0.524745
136,0.1365,0.44093,0.617439,0.58996,0.556415,0.541297,0.536422,0.530477,0.527209
137,0.1375,0.44484,0.624992,0.601222,0.562816,0.554474,0.544551,0.541283,0.538833
138,0.1385,0.454964,0.634486,0.602454,0.568575,0.55979,0.550108,0.546399,0.543118
139,0.1395,0.451362,0.631727,0.612096,0.579154,0.565562,0.562468,0.556215,0.557714
140,0.1405,0.463789,0.649859,0.62076,0.586117,0.573101,0.563566,0.567075,0.560192
141,0.1415,0.458499,0.653863,0.629518,0.593496,0.592317,0.573918,0.572753,0.575056
142,0.1425,0.467646,0.65942,0.634606,0.599039,0.591929,0.574949,0.576783,0.578096
143,0.1435,0.464445,0.660505,0.633187,0.602253,0.596268,0.583439,0.577908,0.583974
144,0.1445,0.470739,0.661576,0.632142,0.610261,0.596294,0.579622,0.581577,0.590509
145,0.1455,0.467512,0.66625,0.630254,0.607931,0.593763,0.580854,0.582876,0.587657
146,0.1465,0.471301,0.658335,0.633923,0.609833,0.590978,0.579542,0.581778,0.583974
147,0.1475,0.471422,0.657371,0.626357,0.608199,0.593804,0.578471,0.579823,0.583131
148,0.1485,0.46723,0.647462,0.622153,0.604784,0.590067,0.569726,0.57531,0.576087
149,0.1495,0.464874,0.644757,0.610958,0.597017,0.584483,0.569003,0.567838,0.58064
150,0.1505,0.467967,0.637847,0.612176,0.591313,0.576824,0.556415,0.562642,0.568374
151,0.1515,0.46174,0.631513,0.600861,0.581618,0.569244,0.553523,0.550805,0.563232
152,0.1525,0.463869,0.618216,0.590175,0.57669,0.567771,0.545636,0.554809,0.557246
153,0.1535,0.458151,0.613422,0.577466,0.566847,0.559321,0.541739,0.545395,0.552157
154,0.1545,0.46569,0.595866,0.573422,0.560473,0.551608,0.535164,0.539007,0.541257
155,0.1555,0.45621,0.586907,0.559536,0.549626,0.542716,0.528267,0.527986,0.53973
156,0.1565,0.458232,0.571963,0.549157,0.541324,0.533075,0.525294,0.52204,0.528535
157,0.1575,0.458714,0.554474,0.53736,0.533302,0.522415,0.512024,0.518626,0.519228
158,0.1585,0.449447,0.549024,0.524933,0.515921,0.513095,0.50494,0.503186,0.513751
159,0.1595,0.454027,0.531227,0.512466,0.509439,0.505931,0.49791,0.495419,0.502945
160,0.1605,0.449862,0.515907,0.497695,0.496584,0.493504,0.490397,0.488335,0.49412
161,0.1615,0.446046,0.504029,0.48097,0.487652,0.478466,0.477622,0.480956,0.482202
162,0.1625,0.441265,0.490745,0.472908,0.485108,0.471275,0.470324,0.469507,0.472292
163,0.1635,0.433886,0.469694,0.460642,0.467257,0.466869,0.462785,0.462115,0.471087
164,0.1645,0.427994,0.461874,0.447398,0.458312,0.456303,0.45088,0.451884,0.463454
165,0.1655,0.425785,0.450264,0.438131,0.447465,0.442658,0.444465,0.448952,0.448791
166,0.1665,0.420495,0.439176,0.423615,0.446889,0.442243,0.438091,0.442939,0.448777
167,0.1675,0.419598,0.426508,0.416036,0.437649,0.431958,0.434904,0.435788,0.441238
168,0.1685,0.413586,0.416866,0.413251,0.429936,0.426053,0.430981,0.428704,0.434275
169,0.1695,0.411858,0.406448,0.394369,0.421031,0.422156,0.424513,0.426227,0.430485
170,0.1705,0.408537,0.395146,0.388852,0.410947,0.416558,0.422745,0.418835,0.427887
171,0.1715,0.405497,0.386696,0.382826,0.411831,0.415112,0.415889,0.419437,0.427432
172,0.1725,0.400837,0.379813,0.374684,0.403623,0.407118,0.415192,0.415929,0.428825
173,0.1735,0.398882,0.376599,0.371939,0.399605,0.405256,0.408015,0.41151,0.420964
174,0.1745,0.391838,0.363797,0.368123,0.395561,0.400958,0.407693,0.406622,0.419665
175,0.1755,0.393365,0.361373,0.360396,0.391557,0.39998,0.404613,0.404024,0.422852
176,0.1765,0.388022,0.349469,0.356901,0.388932,0.394932,0.406903,0.406569,0.415125
177,0.1775,0.383375,0.344568,0.348264,0.381179,0.391731,0.402779,0.402243,0.41613
178,0.1785,0.380509,0.340108,0.344608,0.380161,0.389589,0.402966,0.398333,0.412568
179,0.1795,0.379773,0.336091,0.342264,0.380161,0.385504,0.396016,0.393485,0.409421
180,0.1805,0.377978,0.322218,0.337818,0.375889,0.387861,0.397945,0.393244,0.403489
181,0.1815,0.371845,0.316393,0.338448,0.364962,0.385049,0.397155,0.39228,0.400797
182,0.1825,0.36677,0.313996,0.333051,0.364132,0.380215,0.398172,0.384219,0.401533
183,0.1835,0.364011,0.305881,0.325954,0.359592,0.376358,0.392802,0.386415,0.396164
184,0.1845,0.361922,0.300176,0.323798,0.352388,0.374885,0.391142,0.379277,0.394463
185,0.1855,0.357972,0.292998,0.315455,0.350875,0.368779,0.3922,0.378139,0.389455
186,0.1865,0.354584,0.286718,0.309255,0.342264,0.370546,0.385625,0.366288,0.385504
187,0.1875,0.347902,0.283276,0.307943,0.336198,0.35907,0.380094,0.363088,0.380536
188,0.1885,0.34967,0.274585,0.300859,0.328579,0.358468,0.371095,0.357825,0.372394
189,0.1895,0.34592,0.267783,0.296493,0.328029,0.350687,0.370694,0.351866,0.366783
190,0.1905,0.341233,0.262091,0.287977,0.314973,0.346683,0.364748,0.342197,0.357356
191,0.1915,0.344085,0.251097,0.279313,0.308974,0.3381,0.357544,0.336252,0.351518
192,0.1925,0.337778,0.240572,0.273688,0.301301,0.326597,0.344099,0.327079,0.342398
193,0.1935,0.335261,0.235831,0.268667,0.292597,0.321441,0.336841,0.313996,0.330801
194,0.1945,0.32965,0.225534,0.256494,0.282339,0.310849,0.3227,0.303912,0.320276
195,0.1955,0.323396,0.215062,0.247776,0.273795,0.299627,0.310688,0.29261,0.309322
196,0.1965,0.324829,0.205835,0.238911,0.261368,0.287722,0.30043,0.283571,0.296815
197,0.1975,0.316004,0.196729,0.231037,0.25008,0.274813,0.287977,0.269791,0.2825
198,0.1985,0.31666,0.183459,0.218811,0.239929,0.262359,0.274532,0.260364,0.269403
199,0.1995,0.311666,0.175036,0.211406,0.230167,0.250548,0.259855,0.247843,0.259694
200,0.2005,0.307635,0.166439,0.200867,0.21932,0.236394,0.248647,0.241067,0.248339
201,0.2015,0.304474,0.156355,0.189846,0.204844,0.223137,0.236769,0.226525,0.235751
202,0.2025,0.301676,0.148213,0.181021,0.200519,0.216602,0.22461,0.218664,0.228118
203,0.2035,0.295676,0.138639,0.172411,0.188413,0.206398,0.213508,0.207964,0.215397
204,0.2045,0.291539,0.128917,0.162917,0.182414,0.193931,0.202929,0.200747,0.209973
205,0.2055,0.284696,0.123132,0.154708,0.175263,0.191386,0.195296,0.196475,0.200666
206,0.2065,0.283236,0.113008,0.149432,0.1683,0.181437,0.187583,0.190114,0.195832
207,0.2075,0.277183,0.109901,0.141893,0.163934,0.174192,0.179281,0.185374,0.18994
208,0.2085,0.271934,0.104183,0.137648,0.160587,0.167537,0.177205,0.181624,0.18769
209,0.2095,0.271345,0.100608,0.135251,0.158498,0.167028,0.167322,0.180178,0.182749
210,0.2105,0.265292,0.096443,0.133148,0.154681,0.165314,0.166666,0.177781,0.179629
211,0.2115,0.259694,0.0916222,0.132305,0.152056,0.16052,0.165541,0.175571,0.182039
212,0.2125,0.258034,0.0899483,0.127444,0.152271,0.16222,0.167215,0.177285,0.17825
213,0.2135,0.253829,0.0890511,0.129733,0.151467,0.160694,0.166157,0.176817,0.182923
214,0.2145,0.251673,0.0874844,0.127216,0.153382,0.160359,0.166238,0.178089,0.184075
215,0.2155,0.250053,0.0854355,0.127417,0.151293,0.16068,0.169452,0.178183,0.187289
216,0.2165,0.245353,0.084016,0.128957,0.153931,0.163225,0.168407,0.186043,0.189337
217,0.2175,0.245446,0.0871362,0.129573,0.157185,0.164644,0.170469,0.189565,0.193221
218,0.2185,0.241844,0.0856632,0.129894,0.16206,0.171072,0.17304,0.194172,0.199247
219,0.2195,0.239032,0.0875111,0.134434,0.164765,0.174165,0.17845,0.197506,0.203211
220,0.2205,0.239474,0.0867746,0.137018,0.167711,0.180446,0.181463,0.203639,0.210348
221,0.2215,0.237184,0.0880334,0.138023,0.174594,0.182374,0.185213,0.209263,0.216682
222,0.2225,0.229605,0.0885958,0.140607,0.178624,0.187463,0.190221,0.213964,0.226458
223,0.2235,0.230288,0.0897475,0.143017,0.180981,0.194667,0.197506,0.217526,0.228734
224,0.2245,0.225775,0.0909259,0.146312,0.188092,0.197533,0.201322,0.225694,0.238925
225,0.2255,0.229738,0.0904974,0.149485,0.187891,0.204764,0.210576,0.228199,0.242005
226,0.2265,0.224931,0.0909527,0.152913,0.19381,0.208982,0.213415,0.233903,0.248794
227,0.2275,0.220217,0.0920239,0.154494,0.195176,0.209799,0.215356,0.236421,0.254392
228,0.2285,0.221998,0.0943272,0.155083,0.197975,0.214928,0.221851,0.239648,0.255824
229,0.2295,0.219575,0.0917829,0.152833,0.204335,0.21458,0.223043,0.236648,0.253896
230,0.2305,0.216321,0.0927605,0.151949,0.201483,0.215115,0.221369,0.236233,0.249249
231,0.2315,0.214526,0.0906982,0.14678,0.202554,0.20996,0.215437,0.228654,0.242835
232,0.2325,0.211915,0.0893457,0.144169,0.198497,0.207067,0.208487,0.218463,0.235028
233,0.2335,0.211473,0.0862122,0.138826,0.189378,0.19843,0.202648,0.206036,0.21395
234,0.2345,0.20838,0.0827439,0.129774,0.176736,0.183847,0.186124,0.184543,0.19302
235,0.2355,0.20546,0.0760483,0.116677,0.161778,0.162943,0.160854,0.153971,0.163559
236,0.2365,0.203492,0.0669959,0.0993757,0.13521,0.135652,0.134152,0.124591,0.128327
237,0.2375,0.201403,0.0534039,0.0775749,0.108642,0.105924,0.101933,0.0890377,0.0948227
238,0.2385,0.197693,0.0421553,0.0594433,0.0770526,0.0758207,0.0670762,0.0601262,0.0622822
239,0.2395,0.197774,0.0304515,0.0405484,0.050257,0.048958,0.0432534,0.0379371,0.0382987
240,0.2405,0.192417,0.0201403,0.0274652,0.0316031,0.0286972,0.0241308,0.0213455,0.0202072
241,0.2415,0.191185,0.0114494,0.0156141,0.0159622,0.0153463,0.0129225,0.0108067,0.0107129
242,0.2425,0.185963,0.00621349,0.00724461,0.00810164,0.00731157,0.00504846,0.00487438,0.00504846
243,0.2435,0.185882,0.00301301,0.00399056,0.00384326,0.00324066,0.00214258,0.00204885,0.00216937
244,0.2445,0.178491,0.00145963,0.00176763,0.00171407,0.0013659,0.00108468,0.00081686,0.000656166
245,0.2455,0.177205,0.00058921,0.000629384,0.000549037,0.000455299,0.00046869,0.000200867,0.000214258
246,0.2465,0.177794,0.000267823,0.000307996,0.000107129,0.000133911,0.000107129,0.000107129,0.000107129
247,0.2475,0.17225,0.00012052,8.03469e-05,4.01734e-05,2.67823e-05,2.67823e-05,2.67823e-05,2.67823e-05
248,0.2485,0.166452,1.33911e-05,5.35646e-05,2.67823e-05,0.0,0.0,0.0,0.0
249,0.2495,0.166104,2.67823e-05,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2505,0.165943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.2515,0.160546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.2525,0.159703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.2535,0.158632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.2545,0.154895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.2555,0.151936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.2565,0.150182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.2575,0.146472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.2585,0.149726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.2595,0.144504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.2605,0.142817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.2615,0.140326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.2625,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.2635,0.136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.2645,0.134554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.2655,0.130751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.2665,0.127644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.2675,0.12672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.2685,0.122368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.2695,0.119503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.2705,0.119851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.2715,0.11511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.2725,0.114093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.2735,0.113222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.2745,0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.2755,0.109874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.2765,0.107263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.2775,0.104625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.2785,0.101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.2795,0.100273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.2805,0.100206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.2815,0.0980767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.2825,0.0955592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.2835,0.0913812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.2845,0.091341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.2855,0.0893859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.2865,0.0889038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.2875,0.0851007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.2885,0.0871362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.2895,0.0828912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.2905,0.0832795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.2915,0.0814048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.2925,0.0800924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.2935,0.0781507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.2945,0.0779632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.2955,0.076517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.2965,0.0754725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.2975,0.0733701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.2985,0.0720711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.2995,0.0701964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.3005,0.0702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.3015,0.0693929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.3025,0.0697009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.3035,0.0651479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.3045,0.0642373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.3055,0.0648801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.3065,0.0623358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.3075,0.060836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.3085,0.0602334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.3095,0.0579167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.3105,0.0574882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.3115,0.0560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
